area,source,size_m2,price_jod,price_per_m2,title
دير غبار,bayut,230,220000,957,شقة طابق ارضي مميزة للبيع في ديرغبار | 230 م2 مع تراس
دير غبار,bayut,180,145000,806,شقة طابق اول مميزة للبيع في اجمل مناطق ديرغبار | 180م2
دير غبار,bayut,180,145000,806,شقة طابق ثاني مميزة للبيع في اجمل مناطق ديرغبار | 180م2
دير غبار,bayut,250,225000,900,First-floor apartment for sale in Dair Ghbar | 250 SQM
دير غبار,bayut,165,115000,697,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 165م
دير غبار,bayut,105,84000,800,شقه طابق ثاني للبيع في الاردن - عمان -  دير غبار  بمساحه 105 متر
دير غبار,bayut,100,74000,740,شقه طابق ثالث للبيع في الاردن - عمان -  دير غبار  بمساحه 100 متر
دير غبار,bayut,105,100000,952,شقه شبه ارضي للبيع في الاردن -عمان - دير غبار بمساحه 105م
دير غبار,bayut,95,100000,1053,شقه شبه ارضي للبيع في الاردن -عمان - دير غبار بمساحه 95م
دير غبار,bayut,95,95000,1000,شقه طابق أول للبيع في الاردن - عمان - دير غبار بمساحه 95م
دير غبار,bayut,105,95000,905,شقه طابق أول للبيع في الاردن  - عمان - دير غبار بمساحه 105م 
دير غبار,bayut,95,95000,1000,شقه طابق ثاني للبيع في الاردن - عمان - دير غبار بمساحه 95م
دير غبار,bayut,95,95000,1000,شقه طابق ثالث للبيع في الاردن - عمان - دير غبار بمساحه 95م
دير غبار,bayut,275,275000,1000,شقه اخير مع روف للبيع في الاردن - عمان - دير غبار  بمساحه 275م
دير غبار,bayut,275,275000,1000,شقه طابق أرضي معلق للبيع في الاردن - عمان - دير غبار بمساحه 275م
دير غبار,bayut,275,275000,1000,شقه طابق أول للبيع في الاردن - عمان - دير غبار بمساحه 275م
دير غبار,bayut,275,275000,1000,شقه طابق ثاني للبيع في الاردن - عمان - دير غبار بمساحه 275م
دير غبار,bayut,203,150000,739,شقه طابق أول للبيع في الاردن - عمان - دير غبار بمساحه 203متر 
دير غبار,bayut,200,155000,775,شقه طابق أرضي للبيع في الاردن - عمان - دير غبار بمساحه 200متر 
دير غبار,bayut,203,140000,690,شقه شبه ارضي للبيع في الاردن - عمان - دير غبار بمساحه 203 متر
دير غبار,bayut,127,85000,669,شقه شبه ارضي طابقية للبيع في الاردن - عمان - دير غبار بمساحه 127 متر
دير غبار,bayut,223,200000,897,شقه شبه ارضي للبيع في الاردن - عمان - دير غبار بمساحه 223 متر
دير غبار,bayut,144,103000,715,شقه شبه ارضي للبيع في الاردن - عمان - دير غبار بمساحه 144 متر
دير غبار,bayut,180,160000,889,شقه طابق اول للبيع في الاردن -عمان - دير غبار 180م 
دير غبار,bayut,190,110000,579,شقه طابق تسويه  للبيع في الاردن -عمان - دير غبار 190م 
دير غبار,bayut,175,165000,943,شقه طابق ارضي للبيع في الاردن -عمان - دير غبار بمساحه 175متر 
دير غبار,bayut,135,130000,963,شقه طابق شبه ارضي للبيع في الاردن -عمان - دير غبار 135م 
دير غبار,bayut,152,160000,1053,شقق طابق اول للبيع في الاردن -عمان - دير غبار مساحة 152م
دير غبار,bayut,110,129000,1173,شقق طابق ثاني للبيع في الاردن - عمان - دير غبار بمساحه 110 متر
دير غبار,bayut,430,500000,1163,شقق طابقيه  اخير مع روف للبيع في الاردن - عمان - دير غيار  بمساحه 430م2
دير غبار,bayut,164,132000,805,شقه تسويه اولى طابقيه للبيع في الاردن - عمان - دير غبار مساحة 164م2
دير غبار,bayut,124,99000,798,تسويه خامسه للبيع في الاردن - عمان - دير غبار مساحة 124م
دير غبار,bayut,300,270000,900,طابق اول  للبيع في الاردن - عمان - دير غبار بمساحه 300م
دير غبار,bayut,300,370000,1233,طابق ارضي مع حديقه  للبيع في الاردن - عمان - دير غبار بمساحه 300م 
دير غبار,bayut,170,130000,765,طابق ثاني  للبيع في الاردن - عمان - دير غبار بمساحه 170م 
دير غبار,bayut,200,155000,775,طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 200م
دير غبار,bayut,150,135000,900,طابق ارضي معلق للبيع في الاردن - عمان - دير غبار بمساحه 150م 
دير غبار,bayut,200,185000,925,طابق ارضي معلق للبيع في الاردن - عمان - دير غبار بمساحه 200م 
دير غبار,bayut,200,300000,1500,طابق ثالث  للبيع في الاردن - عمان - دير غبار بمساحه 200م 
دير غبار,bayut,114,91000,798,شقه تسويه ثالثه للبيع في الاردن - عمان - دير غبار
دير غبار,bayut,113,159000,1407,شقه طابق ثالث للبيع في الاردن - عمان - دير غبار بمساحه 113م 
دير غبار,bayut,107,151000,1411,شقه طابق ثالث للبيع في الاردن - عمان - دير غبار بمساحه 107م
دير غبار,bayut,105,136000,1295,شقه طابق ثالث للبيع في الاردن - عمان - دير غبار بمساحه 105م 
دير غبار,bayut,113,159000,1407,شقه طابق ثاني للبيع في الاردن - عمان - دير غبار بمساحه 113م
دير غبار,bayut,107,139000,1299,شقه طابق ثاني للبيع في الاردن - عمان - دير غبار بمساحه 107م
دير غبار,bayut,105,136000,1295,شقه طابق ثاني للبيع في الاردن - عمان - دير غبار بمساحه 105م 
دير غبار,bayut,113,159000,1407,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 113م
دير غبار,bayut,107,139000,1299,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 107م
دير غبار,bayut,105,136000,1295,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 105م
دير غبار,bayut,350,300000,857,شقه طابق تسويه اولى للبيع في الاردن - عمان - دير غبار بمساحه 350م 
دير غبار,bayut,250,250000,1000,طابق ثاني مع ترس  للبيع في الاردن - عمان - دير غبار بمساحه 250م 
دير غبار,bayut,255,180000,706,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 255 متر 
دير غبار,bayut,341,210000,616,شقة طابق اول للبيع في الاردن-عمان-دير غبار مساحة 341م 
دير غبار,bayut,115,116000,1009,شقه طابق ثاني للبيع في الاردن - عمان - دير غبار بمساحه 115 متر 
دير غبار,bayut,205,270000,1317,شقه طابق ثالث  للبيع في الاردن - عمان - دير غبار بمساحه 205م
دير غبار,bayut,341,425000,1246,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه  341 متر
دير غبار,bayut,310,300000,968,شقه طابق ثاني  للبيع في الاردن - عمان - دير غبار بمساحه 310م
دير غبار,bayut,341,460000,1349,شقه شبه ارضي للبيع في الاردن - عمان - دير غبار بمساحه 341 متر
دير غبار,bayut,350,300000,857,شقه طابق اخير مع روف للبيع في الاردن -عمان - دير غبار بمساحه 350 متر 
دير غبار,bayut,440,380000,864,شقه دوبلكس ( ارضي - اول ) للبيع في الاردن - عمان - دير غبار مساحة 440م
دير غبار,bayut,460,700000,1522,شقة اخير مع روف للبيع في الاردن - عمان - دير غبار بمساحة 460م 
دير غبار,bayut,175,155000,886,شقه طابق اول  للبيع في الاردن - عمان - دير غبار 175م 
دير غبار,bayut,250,260000,1040,شقة طابق اول للبيع في الاردن - عمان - دير غبار مساحة 250م
دير غبار,bayut,325,340000,1046,شقة طابق اخير مع روف للبيع في الاردن - عمان - دير غبار مساحة 325م
دير غبار,bayut,275,300000,1091,شقة أرضية للبيع في الاردن - عمان - دير غبار مساحة 275م
دير غبار,bayut,179,170000,950,شقه طابق أرضي للبيع في الاردن - عمان - دير غبار مساحة 179م
دير غبار,bayut,350,400000,1143,شقة  دوبلكس للبيع في الاردن - عمان - دير غبار مساحة 350م 
دير غبار,bayut,160,160000,1000,شقة دوبلكس للبيع في الاردن - عمان - دير غبار مساحة 160م
دير غبار,bayut,400,270000,675,شقه طابق اول طابقيه للبيع في الاردن - عمان-  دير غبار مساحة 400م
دير غبار,bayut,280,315000,1125,شقه طابق أرضي للبيع في الاردن - عمان - دير غبار مساحة 280م
دير غبار,bayut,85,78000,918,شقه طابق أرضي للبيع في الاردن - عمان -  ديرغبار مساحة 85 م 
دير غبار,bayut,318,525000,1651,شقه طابق أرضي  للبيع في الاردن - عمان - دير غبار مساحة 318م
دير غبار,bayut,333,230000,691,شقه طابق أول للبيع في الاردن - عمان - دير غبار بمساحه 333 متر 
دير غبار,bayut,250,195000,780,شقة طابق اول ( طابقيه ) للبيع في  الاردن - عمان - دير غباربمساحه 250متر
دير غبار,bayut,330,330000,1000,شقة طابق ارضي طابقيه للبيع في الاردن- عمان - دير غبار مساحة 330 متر 
دير غبار,bayut,260,260000,1000,شقة طابق ثالث للبيع في الاردن - عمان - دير غبار مساحة 260 متر
دير غبار,bayut,165,160000,970,شقة ارضية للبيع في الاردن - عمان -  دير غبار مساحة 165 متر
دير غبار,bayut,253,250000,988,شقة ارضيه للبيع في الاردن - عمان - دير غبار مساحة 253 متر 
دير غبار,bayut,250,300000,1200,شقه شبه ارضي مع حديقه للبيع في الاردن - عمان - دير غبار بمساحه 250م
دير غبار,bayut,205,245000,1195,شقة طابق ارضي للبيع في الاردن- عمان - دير غبار مساحة 205 متر 
دير غبار,bayut,200,225000,1125,شقه طابق اول للبيع في الاردن - عمان - دير غبار مساحته 200 م
دير غبار,bayut,235,235000,1000,شقه دوبلكس في الاردن - عمان - دير غبار للبيع بمساحه 235 م
دير غبار,bayut,147,90000,612,شقه طابق ثالث  للبيع في الاردن -عمان -  دير غبار بمساحه 147 م
دير غبار,bayut,177,130000,734,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 177 متر 
دير غبار,bayut,150,110000,733,شقه طابق اول للبيع في دير غبار بمساحه 150 متر  
دير غبار,bayut,130,100000,769,شقه تسويه للبيع في الاردن - عمان - دير غبار بمساحه 130 متر 
دير غبار,bayut,330,330000,1000,شقه طابقيه ارضي و اول للبيع في الاردن - عمان - دير غبار بمساحه 330 متر 
دير غبار,bayut,278,280000,1007,طابق ارضي للبيع في الاردن - عمان -  دير غبار بمساحه 278 متر 
دير غبار,bayut,200,195000,975,شقه طابق اول للبيع في الاردن - عمان -  دير غبار بمساحه 200 متر 
دير غبار,bayut,201,260000,1294,شقه شبه ارضي للبيع في الاردن - عمان -  دير غبار بمساحه 201 متر
دير غبار,bayut,150,155000,1033,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 150 متر 
دير غبار,bayut,240,185000,771,شقه طابق أول للبيع في الاردن - عمان - دير غبار مساحتها 240 متر 
دير غبار,bayut,120,90000,750,طابق ارضي للبيع في الاردن - عمان - دير غبار بمساحه 120م 
دير غبار,bayut,190,180000,947,شقه طابق ثالث للبيع في الاردن - عمان - دير غبار بمساحه 190م 
دير غبار,bayut,150,105000,700,شقه طابق ثالث للبيع في الاردن - عمان - دير غبار بمساحه 150م 
دير غبار,bayut,95,107000,1126,شقه طابق ثالث للبيع في الاردن - عمان - دير غبار بمساحه 95م 
دير غبار,bayut,150,110000,733,طابق ارضي معلق للبيع في الاردن - عمان - دير غبار بمساحه 150م
دير غبار,bayut,280,230000,821,شقه طابق اخير مع روف للبيع في الاردن - عمان - دير غبار مساحه 280 متر
دير غبار,bayut,330,399000,1209,شقه طابق اخير مع روف للبيع في الاردن - عمان - دير غبار  330متر
دير غبار,bayut,100,68000,680,شقه طابق ارضي للبيع في الاردن - عمان - دير غبار مساحه 100 متر
دير غبار,bayut,277,285000,1029,شقه طابق ثاني للبيع في الاردن - عمان - دير غبار بمساحه 277متر 
دير غبار,bayut,240,230000,958,شقه طابق اخير مع روف للبيع في الاردن - عمان - دير غبار بمساحه 240م 
دير غبار,bayut,185,160000,865,شقه طابق اول للبيع في الاردن -عمان - دير غبار مساحه 185 متر 
دير غبار,bayut,172,130000,756,شقه طابق ثالث للبيع في الاردن - عمان - دير غبار بمساحه 172م 
دير غبار,bayut,364,380000,1044,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 364م 
دير غبار,bayut,266,200000,752,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 266م
دير غبار,bayut,180,235000,1306,شقه طابق ارضي (طابقيه) للبيع في الاردن - عمان - دير غبار بمساحه 180م
دير غبار,bayut,140,85000,607,شقه طابق اول للبيع في الاردن - عمان - دير غبار بمساحه 140م
دير غبار,bayut,240,210000,875,شقه شبه ارضي للبيع في الاردن - عمان - دير غبار بمساحه 240م
دير غبار,bayut,340,300000,882,دوبلكس ( ارضي-اول ) للبيع في الاردن - عمان - دير غبار بمساحه 340م
دير غبار,bayut,270,305000,1130,شقه طابق ارضي للبيع في الاردن - عمان - دير غبار بمساحه 270م
دير غبار,bayut,270,290000,1074,شقه طابق اول  للبيع في الاردن - عمان - دير غبار بمساحه 270م
دير غبار,bayut,270,265000,981,شقه طابق اخير مع روف  للبيع في الاردن - عمان - دير غبار بمساحه 270م
دير غبار,bayut,336,450000,1339,شقه ارضيه للبيع في الاردن - عمان - دير غبار بمساحه 336م 
دير غبار,bayut,183,185000,1011,شقه طابق ثالث للبيع في الاردن -عمان - دير غبار بمساحه183م
دير غبار,bayut,245,190000,776,شقه طابق اخير مع روف للبيع في الاردن - عمان - دير غبار بمساحه 245م
دير غبار,bayut,226,158000,699,شقه طابق ثالث للبيع في الاردن -عمان - دير غبار بمساحه 226م
دير غبار,bayut,180,180000,1000,شقه طابق ارضي للبيع في الاردن -عمان - دير غبار 180م 
دير غبار,bayut,201,210000,1045,شقه طابق ثالث للبيع في الاردن -عمان - دير غبار بمساحه 201م
دير غبار,bayut,180,125000,694,شقه طابق اول للبيع في الاردن -عمان  - دير غبار بمساحه 180متر 
دير غبار,bayut,235,235000,1000,شقه طابق ارضي للبيع في الاردن -عمان - دير غبار بمساحه 235متر
دير غبار,bayut,320,285000,891,دوبلكس ( ارضي- تسوية ) للبيع في الاردن - عمان - دير غبار بمساحه 320م
دير غبار,bayut,200,200000,1000,شقه طابق أرضي للبيع في الاردن -عمان -دير غبار بمساحه 170م
دير غبار,bayut,180,135000,750,شقه طابق اول للبيع في الاردن- عمان -دير غبار بمساحه 180 م
دير غبار,bayut,236,250000,1059,شقه طابق ثاني للبيع في الاردن- عمان -دير غبار بمساحه 236م
دير غبار,bayut,183,130000,710,شقه طابق ثالث للبيع في الاردن- عمان -دير غبار بمساحه 183م
دير غبار,bayut,300,430000,1433,ground floor and semi-furnished duplex apartment for sale in Dair Ghbar | 300 SQM
دير غبار,bayut,265,230000,868,Duplex floor apartment with roof under finishing for sale in Dair Ghbar
دير غبار,bayut,250,275000,1100,Duplex apartment with roof with distinctive finishes for sale in Dair Ghbar
دير غبار,bayut,245,265000,1082,Last floor apartment with roof for sale in Dair Ghbar
دير غبار,bayut,330,285000,864,شقة أرضية فاخرة في دير غبار للبيع مساحة 330م2
دير غبار,bayut,210,190000,905,شقه طابق اول للبيع في دير غبار | الرقم المرجعي:UID000158
دير غبار,bayut,192,235000,1224,شقه طابق ارضي للبيع في ديرغبار | الرقم المرجعي:UID000155
دير غبار,bayut,330,200000,606,شقه شبه ارضي للبيع في ديرغبار | الرقم المرجعي:UID000228
دير غبار,bayut,225,245000,1089,شقة أرضية مميزة للبيع في دير غبار | الرقم المرجعي:UID000289
دير غبار,bayut,209,245000,1172,شقق فخمة للبيع في دير غبار | الرقم المرجعي:UID000285
دير غبار,bayut,208,180000,865,شقه طابق ثاني للبيع في ديرغبار | الرقم المرجعي:UID000315
دير غبار,bayut,341,285000,836,شقة طابق أول مميزة للبيع في دير غبار | الرقم المرجعي:UID000294
دير غبار,bayut,240,260000,1083,شقق مميزة للبيع في دير غبار | الرقم المرجعي:UID000353
دير غبار,bayut,171,145000,848,شقه طابق ثالث للبيع في دير غبار | الرقم المرجعي:UID000351
دير غبار,bayut,280,325000,1161,شقق للبيع في دير غبار | الرقم المرجعي:UID000375
دير غبار,bayut,90,110000,1222,شقق للبيع في دير غبار | الرقم المرجعي:UID000485
دير غبار,bayut,260,260000,1000,شقق للبيع في دير غبار | الرقم المرجعي:UID000475
دير غبار,bayut,315,315000,1000,شقة دوبليكس للبيع في دير غبار | الرقم المرجعي:UID000526
دير غبار,bayut,108,130000,1204,شقة طابق اول للبيع في ديرغبار | الرقم المرجعي:UID000557
دير غبار,bayut,105,150000,1429,شقة طابق اول للبيع في ديرغبار | الرقم المرجعي:UID000611
دير غبار,bayut,325,320000,985,شقة طابقية مفروشة طابق اول للبيع في ديرغبار | الرقم المرجعي:UID000602
دير غبار,bayut,325,310000,954,شقة طابقية طابق ثاني للبيع في ديرغبار | الرقم المرجعي:UID000600
دير غبار,bayut,204,255000,1250,شقة شبه ارضية للبيع في ديرغبار | الرقم المرجعي:UID000617
دير غبار,bayut,350,350000,1000,شقة طابق ثالث و روف للبيع في ديرغبار | الرقم المرجعي:UID000635
دير غبار,bayut,175,190000,1086,شقق للبيع في ديرغبار | الرقم المرجعي:UID000628
دير غبار,bayut,210,220000,1048,شقه طابق ارضي معلق للبيع في دير غبار المساحه 210 متر | الرقم المرجعي:UID000651
دير غبار,bayut,350,300000,857,شقة طابق رابع للبيع في دير غبار | الرقم المرجعي:UID000697
دير غبار,bayut,410,350000,854,شقه دوبلكس مميزه للبيع في دير غبار | الرقم المرجعي:UID000714
دير غبار,bayut,260,247000,950,شقه طابقيه مساحتها 260 متر الطابق الرابع مع اطلاله خلابه | الرقم المرجعي:UID000753
دير غبار,bayut,235,200000,851,شقة مميزة ذات اطلالة رائعة في دير غبار جديدة لم تسكن | الرقم المرجعي:UID000752
دير غبار,bayut,104,83000,798,شقق للبيع مساحه 104 متر في دير غبار | الرقم المرجعي:UID000778
دير غبار,bayut,240,280000,1167,شقة طابق اول للبيع في ديرغبار | الرقم المرجعي:UID000812
دير غبار,bayut,440,470000,1068,شقة فاخرة دوبلكس طابق أرضي في دير غبار | الرقم المرجعي:UID000811
دير غبار,bayut,180,225000,1250,شقة فاخرة طابق أرضي في دير غبار | الرقم المرجعي:UID000810
دير غبار,bayut,375,420000,1120,شقة فاخرة ثالث مع روف في دير غبار | الرقم المرجعي:UID000809
دير غبار,bayut,325,380000,1169,شقة فاخرة طابق أرضي في دير غبار | الرقم المرجعي:UID000808
دير غبار,bayut,275,300000,1091,شقق فاخرة في أرقى مناطق دير غبار بإطلالة خلابة على عبدون | الرقم المرجعي:UID000900
دير غبار,bayut,150,160000,1067,شقة فاخرة جداً في أرقى مناطق دير غبار مع رووف بإطلالة رائعة | الرقم المرجعي:UID000910
دير غبار,bayut,213,230000,1080,شقة طابق رابع مع رووف فخم وتشطيبات مذهلة للبيع في دير غبار | الرقم المرجعي:UID000926
دير غبار,bayut,300,300000,1000,شقة أرضية دوبلكس فاخرة للبيع في أرقى مناطق دير غبار مع مسبح وحديقة | الرقم المرجعي:UID000923
دير غبار,bayut,268,270000,1007,شقة أرضية فاخرة في أجمل مناطق دير غبار بتشطيبات عالية الجودة | الرقم المرجعي:UID000939
دير غبار,bayut,200,285000,1425,شقة فاخرة جداُ للبيع في أرقى مناطق دير غبار مع تراسات واسعة | الرقم المرجعي:UID000956
دير غبار,bayut,245,245000,1000,شقة فاخرة مع رووف للبيع في أجمل مناطق دير غبار بسعر مميز | الرقم المرجعي:UID000970
دير غبار,bayut,321,360000,1121,شقة طابق اول للبيع في دير غبار | الرقم المرجعي:UID000514
دير غبار,bayut,350,425000,1214,شقة أرضية ( دوبلكس ) مساحة ( 350 )م مع ترسات وحدائق جميلة  للبيع في دير غبار | الرقم المرجعي:UID000227
دير غبار,bayut,353,400000,1133,شقه طابق ثالث مساحه 353م بمواصفات سوبر ديلوكس للبيع في اجمل مناطق دير غبار | الرقم المرجعي:UID000820
دير غبار,bayut,150,215000,1433,شقة طابق رابع في دير غبار للبيع مساحة 240م  | الرقم المرجعي : 149
دير غبار,opensooq,230,200000,870,شقة أرضية فاخرة 230م مع ترس أمامي ومدخل خاص في دير غبار – مشروع ملاك
دير غبار,opensooq,190,165000,868,شقة مكرر فاخرة 190م بسعر منافس جداً في دير غبار – مشروع هاشم
دير غبار,opensooq,160,130000,812,شقه بارقى مناطق عمان الغربيه بمساحه 160 م دير غبار حجار نوابلسه
دير غبار,opensooq,190,165000,868,بارقى مناطق دير غبار حجار نوابلسه شقه بمساحه 190 م موجود طابق ارضي اول وثاني
دير غبار,opensooq,175,155000,886,شقة أرضية فاخرة 175م مع مدخل خاص وترس في دير غبار – تسليم فوري
دير غبار,opensooq,133,119000,895,شقة أرضي خلفي يمين للبيع مع ترس وحديقة – دير غبار 133م+64م خارجي
دير غبار,opensooq,95,103000,1084,شقة للبيع 95م (سكنية - استثمارية) في ديرغبار شارع ال 60 ، مطبخ راكب ، تدفئة غاز _ رويال للاسكان
دير غبار,opensooq,95,115000,1211,شقة للبيع تسوية 95م مع تراسات 150م (سكنية - استثمارية) في ديرغبار شارع ال 60 ، مطبخ راكب ، تدفئة غاز
دير غبار,opensooq,70,55000,786,ستيديو استثماري مفروش للبيع 70م في دير غبار
دير غبار,opensooq,105,122000,1162,شقة أرضية للبيع 105م مع ترس 25م (سكنية - استثمارية) في ديرغبار شارع ال 60 ، مطبخ راكب ، تدفئة غاز
دير غبار,opensooq,175,145000,829,شقه ارضيه بارقى مناطق دير غبار حجار نوابلسه بمساحه 175 م عل شارعين 24م وشارع 12م
دير غبار,opensooq,95,118000,1242,شقة للبيع طابق ارضي 95م مع ترس 50م (سكنية - استثمارية) في ديرغبار شارع ال 60 ، مطبخ راكب ، تدفئة غاز
دير غبار,opensooq,136,119000,875,شقة طابق أول للبيع 136 متر – دير غبار طريق المطار رقم الشقه 214
دير غبار,opensooq,250,285000,1140,شقة أرضية جديدة للبيع في أجمل مواقع دير غبار مساحة 250م مع ترس و حديقة 150م تشطيبات ديكورات عصرية
دير غبار,opensooq,175,155000,886,شقه شبه ارضي بمدخل مستقل وترس واسع بارقى مناطق دير غبار حجار نوابلسه بمساحه داخليه 175 م وترس خارجي
دير غبار,opensooq,275,275000,1000,شقة طابق ثالث مع روف واسع 275م – مشروع هاشم
دير غبار,opensooq,175,155000,886,شقة أرضية فاخرة 175م بمدخل مستقل في دير غبار – تسليم فوري
دير غبار,opensooq,275,225000,818,شقة فاخرة جداً للبيع في دير غبار  بمساحة 275 متر – تم تنزيل السعر إلى أقل من التكلفة !!
دير غبار,opensooq,182,200000,1099,شقة طابق اول يمين مساحة 182م بتشطيبات فخمه للبيع باجمل مناطق دير غبار
دير غبار,opensooq,182,200000,1099,شقة مكرر شمال للبيع في دير غبار مساحة 182م بتطشيبات مميزة
دير غبار,opensooq,182,250000,1374,شقة بتطشيبات فخمة طابق ارضي شمال مساحة 182م للبيع في دير غبار
دير غبار,opensooq,185,110000,595,شقة مميزة للبيع في دير غبار  -  قرب دوار الهاشميين طابق اول 185م بسعر مغري
دير غبار,opensooq,136,125000,919,شقة أرضية فاخرة للبيع في دير غبار - حي السهل  - قرب مدارس القمة 136م مع حديقة وترس 78م لم تسكن
دير غبار,opensooq,133,119000,895,شقة أرضية فاخرة للبيع في دير غبار - حي السهل  - قرب مدارس القمة 133م مع حديقة وترس 80م لم تسكن
دير غبار,opensooq,136,126000,926,شقة أرضية فاخرة للبيع في دير غبار - حي السهل  - قرب مدارس القمة 136م مع حديقة وترسات 120م لم تسكن
دير غبار,opensooq,136,119000,875,شقة فاخرة للبيع في دير غبار - حي السهل  - قرب مدارس القمة طابق اول 136م تشطيب سوبر ديلوكس لم تسكن
دير غبار,opensooq,187,166000,888,شقة فاخرة للبيع في دير غبار - حي السهل  - قرب مدارس القمة طابق ثالث مع روف دوبلكس 187م لم تسكن
دير غبار,opensooq,204,135000,662,شقة طابقية مميزة للبيع في دير غبار  -  قرب جونيا طابق ثاني 204م تشطيب سوبر ديلوكس
دير غبار,opensooq,110,85000,773,شقة مميزة للبيع في دير غبار - خلف زيت وزعتر طابق اول 110م تشطيب سوبر ديلوكس بسعر مغري
دير غبار,opensooq,240,180000,750,شقة أرضية مفروشة مميزة للبيع في دير غبار - حي السهل  - قرب مدارس القمة 240م مع حديقة وترس 60م
دير غبار,opensooq,180,160000,889,شقة / 3نوم / 180م / دير غبار / موقع مميز / إعلان رقم / SL2961 /
دير غبار,opensooq,196,85000,434,شقة مميزة للبيع في دير غبار - قرب جونيا 196م تشطيب سوبر ديلوكس بسعر مغري
دير غبار,opensooq,205,190000,927,شقه طابق ثالث مع روف بمساحه كليه 205 م بارقى مناطق دير غبار حجار نوابلسه عل شارعين 24 م/12 م
دير غبار,opensooq,215,255000,1186,شقة طابق ثالث بمساحة 215م2 مع بلكونة واسعة بتشطيب فندقي بارقى مناطق دير غبار
دير غبار,opensooq,190,190000,1000,شقة دوبليكس مع روف مساحة 190م باجمل مناطق دير غبار
دير غبار,opensooq,171,205000,1199,شقة بالاقساط لمدة 36 شهر مساحة 171م2 بتطشيبات عالية و بأرقى مناطق دير غبار
دير غبار,opensooq,215,200000,930,شقه شبه ارضيه بمدخل مستقل بمساحه 215 م موجود مكرر وارضي وروف بمساحه 230 م ومساحه 190 م استغل الفرصه
دير غبار,opensooq,190,165000,868,بارقى مناطق عمان الغربيه دير غبار حجار نوابلسه شقه بمساحه 190 م طابق اول او ثاني او ثالث مع روف
دير غبار,opensooq,120,144000,1200,شقة مساحة 120م2 بتشطيبات فندقية و تدفئة تحت البلاط و تكيف مركزي بارقى مناطق دير غبار
دير غبار,opensooq,133,110000,827,شقة طابق ثاني للبيع 133 متر بسعر مميز – دير غبار
دير غبار,opensooq,85,69000,812,شقة مميزة للبيع في دير غبار - قرب جونيا طابق اول 85م تشطيب سوبر ديلوكس بسعر مغري
دير غبار,opensooq,150,110000,733,شقة مفروشة مميزة للبيع في دير غبار - قرب دوار الهاشميين طابق ثاني 150م تشطيب سوبر ديلوكس
دير غبار,opensooq,200,175000,875,شقة فاخرة للبيع في دير غبار  -  قرب صيدلية الندى طابق اول 200م تشطيب سوبر ديلوكس بسعر مغري
دير غبار,opensooq,175,145000,829,شقة شبه أرضي 175م بمدخل مستقل وترس في دير غبار
دير غبار,opensooq,180,215000,1194,شقق للبيع 180م - 190م قيد الانشاء  في دير غبار شارع ال60 خلف اسبريسو لاب كافيه _ رويال للاسكان
دير غبار,opensooq,361,255000,706,شقه  فاخره طابق ثاني  في دير غبار قرب دوار جونيه مساحتها 361متر للبيع
دير غبار,opensooq,95,105000,1105,شقة فاخرة للبيع في دير غبار  - خلف زيت وزعتر طابق اول 95م تشطيب سوبر ديلوكس لم تسكن
دير غبار,opensooq,182,240000,1319,شقة أرضية فاخرة للبيع في دير غبار - قرب جونيا 182م مع ترسات 100م تشطيب سوبر ديلوكس لم تسكن
دير غبار,opensooq,235,315000,1340,شقة فاخرة للبيع في دير غبار - قرب جونيا طابق ثالث 235م مع روف 150م لم تسكن
دير غبار,opensooq,230,245000,1065,شقة فاخرة للبيع في دير غبار - قرب جونيا طابق اول 230م تشطيب سوبر ديلوكس لم تسكن
دير غبار,opensooq,235,250000,1064,شقة فاخرة للبيع في دير غبار - قرب جونيا طابق ثاني 235م تشطيب سوبر ديلوكس لم تسكن
دير غبار,opensooq,230,265000,1152,شقة فاخرة للبيع في دير غبار - قرب جونيا 230م مع حديقة وترسات 150م تشطيب سوبر ديلوكس لم تسكن
دير غبار,opensooq,235,285000,1213,شقة أرضية فاخرة للبيع في دير غبار - قرب جونيا 235م مع حديقة وترسات 100م لم تسكن
دير غبار,opensooq,200,139000,695,شقة فاخرة للبيع في دير غبار  - خلف زيت وزعتر طابق ثالث 200م تشطيب سوبر ديلوكس
دير غبار,opensooq,180,125000,694,شقة مفروشة فاخرة للبيع في دير غبار  - خلف زيت وزعتر طابق ثاني 180م تشطيب سوبر ديلوكس بسعر مغري
دير غبار,opensooq,185,135000,730,شقة مميزة للبيع في دير غبار قرب دوار الهاشميين طابق اول 185م تشطيب سوبر ديلوكس
دير غبار,opensooq,200,215000,1075,شقة فاخرة للبيع في دير غبار - حي السهل  - قرب مدارس القمة 200م مع حديقة وترسات 420م لم تسكن
